y_offset,z_offset,pitch,yaw,ik_code,state_valid,contacts,distance_from_original_contact
-0.01,0.015,-179.9,85.0,1,True,,0.018027756377319945
-0.01,0.015,-179.9,95.0,1,True,,0.018027756377319945
0.01,0.015,-179.9,95.0,1,True,,0.018027756377319945
-0.015,0.01,-179.9,100.0,1,True,,0.018027756377319945
-0.01,0.015,-179.9,100.0,1,True,,0.018027756377319945
0.01,0.015,-179.9,100.0,1,True,,0.018027756377319945
-0.015,0.01,-175.0,90.0,1,True,,0.018027756377319945
-0.01,0.015,-175.0,90.0,1,True,,0.018027756377319945
0.01,0.015,-175.0,90.0,1,True,,0.018027756377319945
-0.015,0.01,-175.0,85.0,1,True,,0.018027756377319945
-0.015,0.01,-175.0,95.0,1,True,,0.018027756377319945
-0.01,0.015,-175.0,85.0,1,True,,0.018027756377319945
-0.01,0.015,-175.0,95.0,1,True,,0.018027756377319945
0.01,0.015,-175.0,95.0,1,True,,0.018027756377319945
-0.015,0.01,-175.0,100.0,1,True,,0.018027756377319945
-0.01,0.015,-175.0,100.0,1,True,,0.018027756377319945
0.01,0.015,-175.0,100.0,1,True,,0.018027756377319945
-0.015,0.01,-170.0,90.0,1,True,,0.018027756377319945
-0.01,0.015,-170.0,90.0,1,True,,0.018027756377319945
0.01,0.015,-170.0,90.0,1,True,,0.018027756377319945
-0.015,0.01,-170.0,85.0,1,True,,0.018027756377319945
-0.015,0.01,-170.0,95.0,1,True,,0.018027756377319945
-0.01,0.015,-170.0,85.0,1,True,,0.018027756377319945
-0.01,0.015,-170.0,95.0,1,True,,0.018027756377319945
0.01,0.015,-170.0,95.0,1,True,,0.018027756377319945
-0.015,0.01,-170.0,100.0,1,True,,0.018027756377319945
-0.01,0.015,-170.0,100.0,1,True,,0.018027756377319945
0.01,0.015,-170.0,100.0,1,True,,0.018027756377319945
-0.015,0.01,-165.0,90.0,1,True,,0.018027756377319945
-0.01,0.015,-165.0,90.0,1,True,,0.018027756377319945
0.01,0.015,-165.0,90.0,1,True,,0.018027756377319945
-0.015,0.01,-165.0,85.0,1,True,,0.018027756377319945
-0.015,0.01,-165.0,95.0,1,True,,0.018027756377319945
-0.01,0.015,-165.0,85.0,1,True,,0.018027756377319945
-0.01,0.015,-165.0,95.0,1,True,,0.018027756377319945
0.01,0.015,-165.0,95.0,1,True,,0.018027756377319945
-0.015,0.01,-165.0,100.0,1,True,,0.018027756377319945
-0.01,0.015,-165.0,100.0,1,True,,0.018027756377319945
0.01,0.015,-165.0,100.0,1,True,,0.018027756377319945
-0.015,0.01,-160.0,90.0,1,True,,0.018027756377319945
-0.01,0.015,-160.0,90.0,1,True,,0.018027756377319945
0.01,0.015,-160.0,90.0,1,True,,0.018027756377319945
-0.015,0.01,-160.0,85.0,1,True,,0.018027756377319945
-0.015,0.01,-160.0,95.0,1,True,,0.018027756377319945
-0.01,0.015,-160.0,85.0,1,True,,0.018027756377319945
-0.01,0.015,-160.0,95.0,1,True,,0.018027756377319945
0.01,0.015,-160.0,95.0,1,True,,0.018027756377319945
-0.015,0.01,-160.0,80.0,1,True,,0.018027756377319945
-0.015,0.01,-160.0,100.0,1,True,,0.018027756377319945
-0.01,0.015,-160.0,100.0,1,True,,0.018027756377319945
0.01,0.015,-160.0,100.0,1,True,,0.018027756377319945
-0.015,0.01,-155.0,90.0,1,True,,0.018027756377319945
-0.01,0.015,-155.0,90.0,1,True,,0.018027756377319945
0.01,0.015,-155.0,90.0,1,True,,0.018027756377319945
-0.015,0.01,-155.0,85.0,1,True,,0.018027756377319945
-0.015,0.01,-155.0,95.0,1,True,,0.018027756377319945
-0.01,0.015,-155.0,85.0,1,True,,0.018027756377319945
-0.01,0.015,-155.0,95.0,1,True,,0.018027756377319945
0.01,0.015,-155.0,95.0,1,True,,0.018027756377319945
-0.015,0.01,-155.0,80.0,1,True,,0.018027756377319945
-0.015,0.01,-155.0,100.0,1,True,,0.018027756377319945
-0.01,0.015,-155.0,80.0,1,True,,0.018027756377319945
-0.01,0.015,-155.0,100.0,1,True,,0.018027756377319945
0.01,0.015,-155.0,100.0,1,True,,0.018027756377319945
-0.015,0.01,-150.0,90.0,1,True,,0.018027756377319945
-0.01,0.015,-150.0,90.0,1,True,,0.018027756377319945
0.01,0.015,-150.0,90.0,1,True,,0.018027756377319945
-0.015,0.01,-150.0,85.0,1,True,,0.018027756377319945
-0.015,0.01,-150.0,95.0,1,True,,0.018027756377319945
-0.01,0.015,-150.0,85.0,1,True,,0.018027756377319945
-0.01,0.015,-150.0,95.0,1,True,,0.018027756377319945
0.01,0.015,-150.0,95.0,1,True,,0.018027756377319945
-0.015,0.01,-150.0,80.0,1,True,,0.018027756377319945
-0.015,0.01,-150.0,100.0,1,True,,0.018027756377319945
-0.01,0.015,-150.0,80.0,1,True,,0.018027756377319945
-0.01,0.015,-150.0,100.0,1,True,,0.018027756377319945
0.01,0.015,-150.0,100.0,1,True,,0.018027756377319945
-0.02,0.0,-179.9,90.0,1,True,,0.02
0.0,0.02,-179.9,90.0,1,True,,0.02
-0.02,0.0,-179.9,85.0,1,True,,0.02
-0.02,0.0,-179.9,95.0,1,True,,0.02
0.0,0.02,-179.9,85.0,1,True,,0.02
0.0,0.02,-179.9,95.0,1,True,,0.02
-0.02,0.0,-179.9,100.0,1,True,,0.02
0.0,0.02,-179.9,100.0,1,True,,0.02
-0.02,0.0,-175.0,90.0,1,True,,0.02
0.0,0.02,-175.0,90.0,1,True,,0.02
-0.02,0.0,-175.0,85.0,1,True,,0.02
-0.02,0.0,-175.0,95.0,1,True,,0.02
0.0,0.02,-175.0,85.0,1,True,,0.02
0.0,0.02,-175.0,95.0,1,True,,0.02
-0.02,0.0,-175.0,100.0,1,True,,0.02
0.0,0.02,-175.0,100.0,1,True,,0.02
-0.02,0.0,-170.0,90.0,1,True,,0.02
0.0,0.02,-170.0,90.0,1,True,,0.02
-0.02,0.0,-170.0,85.0,1,True,,0.02
-0.02,0.0,-170.0,95.0,1,True,,0.02
0.0,0.02,-170.0,85.0,1,True,,0.02
0.0,0.02,-170.0,95.0,1,True,,0.02
-0.02,0.0,-170.0,100.0,1,True,,0.02
0.0,0.02,-170.0,100.0,1,True,,0.02
-0.02,0.0,-165.0,90.0,1,True,,0.02
0.0,0.02,-165.0,90.0,1,True,,0.02
-0.02,0.0,-165.0,85.0,1,True,,0.02
-0.02,0.0,-165.0,95.0,1,True,,0.02
0.0,0.02,-165.0,85.0,1,True,,0.02
0.0,0.02,-165.0,95.0,1,True,,0.02
-0.02,0.0,-165.0,100.0,1,True,,0.02
0.0,0.02,-165.0,100.0,1,True,,0.02
-0.02,0.0,-160.0,90.0,1,True,,0.02
0.0,0.02,-160.0,90.0,1,True,,0.02
-0.02,0.0,-160.0,85.0,1,True,,0.02
-0.02,0.0,-160.0,95.0,1,True,,0.02
0.0,0.02,-160.0,85.0,1,True,,0.02
0.0,0.02,-160.0,95.0,1,True,,0.02
-0.02,0.0,-160.0,100.0,1,True,,0.02
0.0,0.02,-160.0,100.0,1,True,,0.02
-0.02,0.0,-155.0,90.0,1,True,,0.02
0.0,0.02,-155.0,90.0,1,True,,0.02
-0.02,0.0,-155.0,85.0,1,True,,0.02
-0.02,0.0,-155.0,95.0,1,True,,0.02
0.0,0.02,-155.0,85.0,1,True,,0.02
0.0,0.02,-155.0,95.0,1,True,,0.02
-0.02,0.0,-155.0,100.0,1,True,,0.02
0.0,0.02,-155.0,100.0,1,True,,0.02
-0.02,0.0,-150.0,90.0,1,True,,0.02
0.0,0.02,-150.0,90.0,1,True,,0.02
-0.02,0.0,-150.0,85.0,1,True,,0.02
-0.02,0.0,-150.0,95.0,1,True,,0.02
0.0,0.02,-150.0,85.0,1,True,,0.02
0.0,0.02,-150.0,95.0,1,True,,0.02
-0.02,0.0,-150.0,100.0,1,True,,0.02
0.0,0.02,-150.0,100.0,1,True,,0.02
-0.02,0.005,-179.9,90.0,1,True,,0.020615528128088305
-0.005,0.02,-179.9,90.0,1,True,,0.020615528128088305
0.005,0.02,-179.9,90.0,1,True,,0.020615528128088305
-0.02,0.005,-179.9,85.0,1,True,,0.020615528128088305
-0.02,0.005,-179.9,95.0,1,True,,0.020615528128088305
-0.005,0.02,-179.9,85.0,1,True,,0.020615528128088305
-0.005,0.02,-179.9,95.0,1,True,,0.020615528128088305
0.005,0.02,-179.9,95.0,1,True,,0.020615528128088305
-0.02,0.005,-179.9,100.0,1,True,,0.020615528128088305
-0.005,0.02,-179.9,100.0,1,True,,0.020615528128088305
0.005,0.02,-179.9,100.0,1,True,,0.020615528128088305
-0.02,0.005,-175.0,90.0,1,True,,0.020615528128088305
-0.005,0.02,-175.0,90.0,1,True,,0.020615528128088305
0.005,0.02,-175.0,90.0,1,True,,0.020615528128088305
-0.02,0.005,-175.0,85.0,1,True,,0.020615528128088305
-0.02,0.005,-175.0,95.0,1,True,,0.020615528128088305
-0.005,0.02,-175.0,85.0,1,True,,0.020615528128088305
-0.005,0.02,-175.0,95.0,1,True,,0.020615528128088305
0.005,0.02,-175.0,85.0,1,True,,0.020615528128088305
0.005,0.02,-175.0,95.0,1,True,,0.020615528128088305
-0.02,0.005,-175.0,100.0,1,True,,0.020615528128088305
-0.005,0.02,-175.0,100.0,1,True,,0.020615528128088305
0.005,0.02,-175.0,100.0,1,True,,0.020615528128088305
-0.02,0.005,-170.0,90.0,1,True,,0.020615528128088305
-0.005,0.02,-170.0,90.0,1,True,,0.020615528128088305
0.005,0.02,-170.0,90.0,1,True,,0.020615528128088305
-0.02,0.005,-170.0,85.0,1,True,,0.020615528128088305
-0.02,0.005,-170.0,95.0,1,True,,0.020615528128088305
-0.005,0.02,-170.0,85.0,1,True,,0.020615528128088305
-0.005,0.02,-170.0,95.0,1,True,,0.020615528128088305
0.005,0.02,-170.0,85.0,1,True,,0.020615528128088305
0.005,0.02,-170.0,95.0,1,True,,0.020615528128088305
-0.02,0.005,-170.0,100.0,1,True,,0.020615528128088305
-0.005,0.02,-170.0,100.0,1,True,,0.020615528128088305
0.005,0.02,-170.0,100.0,1,True,,0.020615528128088305
-0.02,0.005,-165.0,90.0,1,True,,0.020615528128088305
-0.005,0.02,-165.0,90.0,1,True,,0.020615528128088305
0.005,0.02,-165.0,90.0,1,True,,0.020615528128088305
-0.02,0.005,-165.0,85.0,1,True,,0.020615528128088305
-0.02,0.005,-165.0,95.0,1,True,,0.020615528128088305
-0.005,0.02,-165.0,85.0,1,True,,0.020615528128088305
-0.005,0.02,-165.0,95.0,1,True,,0.020615528128088305
0.005,0.02,-165.0,85.0,1,True,,0.020615528128088305
0.005,0.02,-165.0,95.0,1,True,,0.020615528128088305
-0.02,0.005,-165.0,100.0,1,True,,0.020615528128088305
-0.005,0.02,-165.0,100.0,1,True,,0.020615528128088305
0.005,0.02,-165.0,100.0,1,True,,0.020615528128088305
-0.02,0.005,-160.0,90.0,1,True,,0.020615528128088305
-0.005,0.02,-160.0,90.0,1,True,,0.020615528128088305
0.005,0.02,-160.0,90.0,1,True,,0.020615528128088305
-0.02,0.005,-160.0,85.0,1,True,,0.020615528128088305
-0.02,0.005,-160.0,95.0,1,True,,0.020615528128088305
-0.005,0.02,-160.0,85.0,1,True,,0.020615528128088305
-0.005,0.02,-160.0,95.0,1,True,,0.020615528128088305
0.005,0.02,-160.0,85.0,1,True,,0.020615528128088305
0.005,0.02,-160.0,95.0,1,True,,0.020615528128088305
-0.02,0.005,-160.0,80.0,1,True,,0.020615528128088305
-0.02,0.005,-160.0,100.0,1,True,,0.020615528128088305
-0.005,0.02,-160.0,100.0,1,True,,0.020615528128088305
0.005,0.02,-160.0,100.0,1,True,,0.020615528128088305
-0.02,0.005,-155.0,90.0,1,True,,0.020615528128088305
-0.005,0.02,-155.0,90.0,1,True,,0.020615528128088305
0.005,0.02,-155.0,90.0,1,True,,0.020615528128088305
-0.02,0.005,-155.0,85.0,1,True,,0.020615528128088305
-0.02,0.005,-155.0,95.0,1,True,,0.020615528128088305
-0.005,0.02,-155.0,85.0,1,True,,0.020615528128088305
-0.005,0.02,-155.0,95.0,1,True,,0.020615528128088305
0.005,0.02,-155.0,85.0,1,True,,0.020615528128088305
0.005,0.02,-155.0,95.0,1,True,,0.020615528128088305
-0.02,0.005,-155.0,80.0,1,True,,0.020615528128088305
-0.02,0.005,-155.0,100.0,1,True,,0.020615528128088305
-0.005,0.02,-155.0,100.0,1,True,,0.020615528128088305
0.005,0.02,-155.0,100.0,1,True,,0.020615528128088305
-0.02,0.005,-150.0,90.0,1,True,,0.020615528128088305
-0.005,0.02,-150.0,90.0,1,True,,0.020615528128088305
0.005,0.02,-150.0,90.0,1,True,,0.020615528128088305
-0.02,0.005,-150.0,85.0,1,True,,0.020615528128088305
-0.02,0.005,-150.0,95.0,1,True,,0.020615528128088305
-0.005,0.02,-150.0,85.0,1,True,,0.020615528128088305
-0.005,0.02,-150.0,95.0,1,True,,0.020615528128088305
0.005,0.02,-150.0,85.0,1,True,,0.020615528128088305
0.005,0.02,-150.0,95.0,1,True,,0.020615528128088305
-0.02,0.005,-150.0,80.0,1,True,,0.020615528128088305
-0.02,0.005,-150.0,100.0,1,True,,0.020615528128088305
-0.005,0.02,-150.0,100.0,1,True,,0.020615528128088305
0.005,0.02,-150.0,100.0,1,True,,0.020615528128088305
-0.015,0.015,-179.9,90.0,1,True,,0.021213203435596427
-0.015,0.015,-179.9,85.0,1,True,,0.021213203435596427
-0.015,0.015,-179.9,95.0,1,True,,0.021213203435596427
-0.015,0.015,-179.9,100.0,1,True,,0.021213203435596427
-0.015,0.015,-175.0,90.0,1,True,,0.021213203435596427
-0.015,0.015,-175.0,85.0,1,True,,0.021213203435596427
-0.015,0.015,-175.0,95.0,1,True,,0.021213203435596427
-0.015,0.015,-175.0,100.0,1,True,,0.021213203435596427
-0.015,0.015,-170.0,90.0,1,True,,0.021213203435596427
-0.015,0.015,-170.0,85.0,1,True,,0.021213203435596427
-0.015,0.015,-170.0,95.0,1,True,,0.021213203435596427
-0.015,0.015,-170.0,80.0,1,True,,0.021213203435596427
-0.015,0.015,-170.0,100.0,1,True,,0.021213203435596427
-0.015,0.015,-165.0,90.0,1,True,,0.021213203435596427
-0.015,0.015,-165.0,85.0,1,True,,0.021213203435596427
-0.015,0.015,-165.0,95.0,1,True,,0.021213203435596427
-0.015,0.015,-165.0,80.0,1,True,,0.021213203435596427
-0.015,0.015,-165.0,100.0,1,True,,0.021213203435596427
-0.015,0.015,-160.0,90.0,1,True,,0.021213203435596427
-0.015,0.015,-160.0,85.0,1,True,,0.021213203435596427
-0.015,0.015,-160.0,95.0,1,True,,0.021213203435596427
-0.015,0.015,-160.0,80.0,1,True,,0.021213203435596427
-0.015,0.015,-160.0,100.0,1,True,,0.021213203435596427
-0.015,0.015,-155.0,90.0,1,True,,0.021213203435596427
-0.015,0.015,-155.0,85.0,1,True,,0.021213203435596427
-0.015,0.015,-155.0,95.0,1,True,,0.021213203435596427
-0.015,0.015,-155.0,80.0,1,True,,0.021213203435596427
-0.015,0.015,-155.0,100.0,1,True,,0.021213203435596427
-0.015,0.015,-150.0,90.0,1,True,,0.021213203435596427
-0.015,0.015,-150.0,85.0,1,True,,0.021213203435596427
-0.015,0.015,-150.0,95.0,1,True,,0.021213203435596427
-0.015,0.015,-150.0,80.0,1,True,,0.021213203435596427
-0.015,0.015,-150.0,100.0,1,True,,0.021213203435596427
-0.02,0.01,-179.9,90.0,1,True,,0.022360679774997897
-0.01,0.02,-179.9,90.0,1,True,,0.022360679774997897
0.01,0.02,-179.9,90.0,1,True,,0.022360679774997897
-0.02,0.01,-179.9,85.0,1,True,,0.022360679774997897
-0.02,0.01,-179.9,95.0,1,True,,0.022360679774997897
-0.01,0.02,-179.9,85.0,1,True,,0.022360679774997897
-0.01,0.02,-179.9,95.0,1,True,,0.022360679774997897
0.01,0.02,-179.9,95.0,1,True,,0.022360679774997897
-0.02,0.01,-179.9,100.0,1,True,,0.022360679774997897
-0.01,0.02,-179.9,100.0,1,True,,0.022360679774997897
0.01,0.02,-179.9,100.0,1,True,,0.022360679774997897
-0.02,0.01,-175.0,90.0,1,True,,0.022360679774997897
-0.01,0.02,-175.0,90.0,1,True,,0.022360679774997897
0.01,0.02,-175.0,90.0,1,True,,0.022360679774997897
-0.02,0.01,-175.0,85.0,1,True,,0.022360679774997897
-0.02,0.01,-175.0,95.0,1,True,,0.022360679774997897
-0.01,0.02,-175.0,85.0,1,True,,0.022360679774997897
-0.01,0.02,-175.0,95.0,1,True,,0.022360679774997897
0.01,0.02,-175.0,95.0,1,True,,0.022360679774997897
-0.02,0.01,-175.0,80.0,1,True,,0.022360679774997897
-0.02,0.01,-175.0,100.0,1,True,,0.022360679774997897
-0.01,0.02,-175.0,100.0,1,True,,0.022360679774997897
0.01,0.02,-175.0,100.0,1,True,,0.022360679774997897
-0.02,0.01,-170.0,90.0,1,True,,0.022360679774997897
-0.01,0.02,-170.0,90.0,1,True,,0.022360679774997897
0.01,0.02,-170.0,90.0,1,True,,0.022360679774997897
-0.02,0.01,-170.0,85.0,1,True,,0.022360679774997897
-0.02,0.01,-170.0,95.0,1,True,,0.022360679774997897
-0.01,0.02,-170.0,85.0,1,True,,0.022360679774997897
-0.01,0.02,-170.0,95.0,1,True,,0.022360679774997897
0.01,0.02,-170.0,95.0,1,True,,0.022360679774997897
-0.02,0.01,-170.0,80.0,1,True,,0.022360679774997897
-0.02,0.01,-170.0,100.0,1,True,,0.022360679774997897
-0.01,0.02,-170.0,80.0,1,True,,0.022360679774997897
-0.01,0.02,-170.0,100.0,1,True,,0.022360679774997897
0.01,0.02,-170.0,100.0,1,True,,0.022360679774997897
-0.02,0.01,-165.0,90.0,1,True,,0.022360679774997897
-0.01,0.02,-165.0,90.0,1,True,,0.022360679774997897
0.01,0.02,-165.0,90.0,1,True,,0.022360679774997897
-0.02,0.01,-165.0,85.0,1,True,,0.022360679774997897
-0.02,0.01,-165.0,95.0,1,True,,0.022360679774997897
-0.01,0.02,-165.0,85.0,1,True,,0.022360679774997897
-0.01,0.02,-165.0,95.0,1,True,,0.022360679774997897
0.01,0.02,-165.0,95.0,1,True,,0.022360679774997897
-0.02,0.01,-165.0,80.0,1,True,,0.022360679774997897
-0.02,0.01,-165.0,100.0,1,True,,0.022360679774997897
-0.01,0.02,-165.0,80.0,1,True,,0.022360679774997897
-0.01,0.02,-165.0,100.0,1,True,,0.022360679774997897
0.01,0.02,-165.0,100.0,1,True,,0.022360679774997897
-0.02,0.01,-160.0,90.0,1,True,,0.022360679774997897
-0.01,0.02,-160.0,90.0,1,True,,0.022360679774997897
0.01,0.02,-160.0,90.0,1,True,,0.022360679774997897
-0.02,0.01,-160.0,85.0,1,True,,0.022360679774997897
-0.02,0.01,-160.0,95.0,1,True,,0.022360679774997897
-0.01,0.02,-160.0,85.0,1,True,,0.022360679774997897
-0.01,0.02,-160.0,95.0,1,True,,0.022360679774997897
0.01,0.02,-160.0,95.0,1,True,,0.022360679774997897
-0.02,0.01,-160.0,80.0,1,True,,0.022360679774997897
-0.02,0.01,-160.0,100.0,1,True,,0.022360679774997897
-0.01,0.02,-160.0,80.0,1,True,,0.022360679774997897
-0.01,0.02,-160.0,100.0,1,True,,0.022360679774997897
0.01,0.02,-160.0,100.0,1,True,,0.022360679774997897
-0.02,0.01,-155.0,90.0,1,True,,0.022360679774997897
-0.01,0.02,-155.0,90.0,1,True,,0.022360679774997897
0.01,0.02,-155.0,90.0,1,True,,0.022360679774997897
-0.02,0.01,-155.0,85.0,1,True,,0.022360679774997897
-0.02,0.01,-155.0,95.0,1,True,,0.022360679774997897
-0.01,0.02,-155.0,85.0,1,True,,0.022360679774997897
-0.01,0.02,-155.0,95.0,1,True,,0.022360679774997897
0.01,0.02,-155.0,95.0,1,True,,0.022360679774997897
-0.02,0.01,-155.0,80.0,1,True,,0.022360679774997897
-0.02,0.01,-155.0,100.0,1,True,,0.022360679774997897
-0.01,0.02,-155.0,80.0,1,True,,0.022360679774997897
-0.01,0.02,-155.0,100.0,1,True,,0.022360679774997897
0.01,0.02,-155.0,100.0,1,True,,0.022360679774997897
-0.02,0.01,-150.0,90.0,1,True,,0.022360679774997897
-0.01,0.02,-150.0,90.0,1,True,,0.022360679774997897
0.01,0.02,-150.0,90.0,1,True,,0.022360679774997897
-0.02,0.01,-150.0,85.0,1,True,,0.022360679774997897
-0.02,0.01,-150.0,95.0,1,True,,0.022360679774997897
-0.01,0.02,-150.0,85.0,1,True,,0.022360679774997897
-0.01,0.02,-150.0,95.0,1,True,,0.022360679774997897
0.01,0.02,-150.0,95.0,1,True,,0.022360679774997897
-0.02,0.01,-150.0,80.0,1,True,,0.022360679774997897
-0.02,0.01,-150.0,100.0,1,True,,0.022360679774997897
-0.01,0.02,-150.0,80.0,1,True,,0.022360679774997897
-0.01,0.02,-150.0,100.0,1,True,,0.022360679774997897
0.01,0.02,-150.0,100.0,1,True,,0.022360679774997897
-0.02,0.015,-179.9,90.0,1,True,,0.025
-0.015,0.02,-179.9,90.0,1,True,,0.025
-0.02,0.015,-179.9,85.0,1,True,,0.025
-0.02,0.015,-179.9,95.0,1,True,,0.025
-0.015,0.02,-179.9,85.0,1,True,,0.025
-0.015,0.02,-179.9,95.0,1,True,,0.025
-0.02,0.015,-179.9,80.0,1,True,,0.025
-0.02,0.015,-179.9,100.0,1,True,,0.025
-0.015,0.02,-179.9,80.0,1,True,,0.025
-0.015,0.02,-179.9,100.0,1,True,,0.025
-0.02,0.015,-175.0,90.0,1,True,,0.025
-0.015,0.02,-175.0,90.0,1,True,,0.025
-0.02,0.015,-175.0,85.0,1,True,,0.025
-0.02,0.015,-175.0,95.0,1,True,,0.025
-0.015,0.02,-175.0,85.0,1,True,,0.025
-0.015,0.02,-175.0,95.0,1,True,,0.025
-0.02,0.015,-175.0,80.0,1,True,,0.025
-0.02,0.015,-175.0,100.0,1,True,,0.025
-0.015,0.02,-175.0,80.0,1,True,,0.025
-0.015,0.02,-175.0,100.0,1,True,,0.025
-0.02,0.015,-170.0,90.0,1,True,,0.025
-0.015,0.02,-170.0,90.0,1,True,,0.025
-0.02,0.015,-170.0,85.0,1,True,,0.025
-0.02,0.015,-170.0,95.0,1,True,,0.025
-0.015,0.02,-170.0,85.0,1,True,,0.025
-0.015,0.02,-170.0,95.0,1,True,,0.025
-0.02,0.015,-170.0,80.0,1,True,,0.025
-0.02,0.015,-170.0,100.0,1,True,,0.025
-0.015,0.02,-170.0,80.0,1,True,,0.025
-0.015,0.02,-170.0,100.0,1,True,,0.025
-0.02,0.015,-165.0,90.0,1,True,,0.025
-0.015,0.02,-165.0,90.0,1,True,,0.025
-0.02,0.015,-165.0,85.0,1,True,,0.025
-0.02,0.015,-165.0,95.0,1,True,,0.025
-0.015,0.02,-165.0,85.0,1,True,,0.025
-0.015,0.02,-165.0,95.0,1,True,,0.025
-0.02,0.015,-165.0,80.0,1,True,,0.025
-0.02,0.015,-165.0,100.0,1,True,,0.025
-0.015,0.02,-165.0,80.0,1,True,,0.025
-0.015,0.02,-165.0,100.0,1,True,,0.025
-0.02,0.015,-160.0,90.0,1,True,,0.025
-0.015,0.02,-160.0,90.0,1,True,,0.025
-0.02,0.015,-160.0,85.0,1,True,,0.025
-0.02,0.015,-160.0,95.0,1,True,,0.025
-0.015,0.02,-160.0,85.0,1,True,,0.025
-0.015,0.02,-160.0,95.0,1,True,,0.025
-0.02,0.015,-160.0,80.0,1,True,,0.025
-0.02,0.015,-160.0,100.0,1,True,,0.025
-0.015,0.02,-160.0,80.0,1,True,,0.025
-0.015,0.02,-160.0,100.0,1,True,,0.025
-0.02,0.015,-155.0,90.0,1,True,,0.025
-0.015,0.02,-155.0,90.0,1,True,,0.025
-0.02,0.015,-155.0,85.0,1,True,,0.025
-0.02,0.015,-155.0,95.0,1,True,,0.025
-0.015,0.02,-155.0,85.0,1,True,,0.025
-0.015,0.02,-155.0,95.0,1,True,,0.025
-0.02,0.015,-155.0,80.0,1,True,,0.025
-0.02,0.015,-155.0,100.0,1,True,,0.025
-0.015,0.02,-155.0,80.0,1,True,,0.025
-0.015,0.02,-155.0,100.0,1,True,,0.025
-0.02,0.015,-150.0,90.0,1,True,,0.025
-0.015,0.02,-150.0,90.0,1,True,,0.025
-0.02,0.015,-150.0,85.0,1,True,,0.025
-0.02,0.015,-150.0,95.0,1,True,,0.025
-0.015,0.02,-150.0,85.0,1,True,,0.025
-0.015,0.02,-150.0,95.0,1,True,,0.025
-0.02,0.015,-150.0,80.0,1,True,,0.025
-0.02,0.015,-150.0,100.0,1,True,,0.025
-0.015,0.02,-150.0,80.0,1,True,,0.025
-0.015,0.02,-150.0,100.0,1,True,,0.025
-0.02,0.02,-179.9,90.0,1,True,,0.0282842712474619
-0.02,0.02,-179.9,85.0,1,True,,0.0282842712474619
-0.02,0.02,-179.9,95.0,1,True,,0.0282842712474619
-0.02,0.02,-179.9,80.0,1,True,,0.0282842712474619
-0.02,0.02,-179.9,100.0,1,True,,0.0282842712474619
-0.02,0.02,-175.0,90.0,1,True,,0.0282842712474619
-0.02,0.02,-175.0,85.0,1,True,,0.0282842712474619
-0.02,0.02,-175.0,95.0,1,True,,0.0282842712474619
-0.02,0.02,-175.0,80.0,1,True,,0.0282842712474619
-0.02,0.02,-175.0,100.0,1,True,,0.0282842712474619
-0.02,0.02,-170.0,90.0,1,True,,0.0282842712474619
-0.02,0.02,-170.0,85.0,1,True,,0.0282842712474619
-0.02,0.02,-170.0,95.0,1,True,,0.0282842712474619
-0.02,0.02,-170.0,80.0,1,True,,0.0282842712474619
-0.02,0.02,-170.0,100.0,1,True,,0.0282842712474619
-0.02,0.02,-165.0,90.0,1,True,,0.0282842712474619
-0.02,0.02,-165.0,85.0,1,True,,0.0282842712474619
-0.02,0.02,-165.0,95.0,1,True,,0.0282842712474619
-0.02,0.02,-165.0,80.0,1,True,,0.0282842712474619
-0.02,0.02,-165.0,100.0,1,True,,0.0282842712474619
-0.02,0.02,-160.0,90.0,1,True,,0.0282842712474619
-0.02,0.02,-160.0,85.0,1,True,,0.0282842712474619
-0.02,0.02,-160.0,95.0,1,True,,0.0282842712474619
-0.02,0.02,-160.0,80.0,1,True,,0.0282842712474619
-0.02,0.02,-160.0,100.0,1,True,,0.0282842712474619
-0.02,0.02,-155.0,90.0,1,True,,0.0282842712474619
-0.02,0.02,-155.0,85.0,1,True,,0.0282842712474619
-0.02,0.02,-155.0,95.0,1,True,,0.0282842712474619
-0.02,0.02,-155.0,80.0,1,True,,0.0282842712474619
-0.02,0.02,-155.0,100.0,1,True,,0.0282842712474619
-0.02,0.02,-150.0,90.0,1,True,,0.0282842712474619
-0.02,0.02,-150.0,85.0,1,True,,0.0282842712474619
-0.02,0.02,-150.0,95.0,1,True,,0.0282842712474619
-0.02,0.02,-150.0,80.0,1,True,,0.0282842712474619
-0.02,0.02,-150.0,100.0,1,True,,0.0282842712474619
0.0,0.03,-179.9,90.0,1,True,,0.03
0.0,0.03,-179.9,85.0,1,True,,0.03
0.0,0.03,-179.9,95.0,1,True,,0.03
0.0,0.03,-179.9,100.0,1,True,,0.03
0.0,0.03,-175.0,90.0,1,True,,0.03
0.0,0.03,-175.0,85.0,1,True,,0.03
0.0,0.03,-175.0,95.0,1,True,,0.03
0.0,0.03,-175.0,100.0,1,True,,0.03
0.0,0.03,-170.0,90.0,1,True,,0.03
0.0,0.03,-170.0,85.0,1,True,,0.03
0.0,0.03,-170.0,95.0,1,True,,0.03
0.0,0.03,-170.0,100.0,1,True,,0.03
0.0,0.03,-165.0,90.0,1,True,,0.03
0.0,0.03,-165.0,85.0,1,True,,0.03
0.0,0.03,-165.0,95.0,1,True,,0.03
0.0,0.03,-165.0,100.0,1,True,,0.03
0.0,0.03,-160.0,90.0,1,True,,0.03
